# anti-slop baseline — file\trule\tcount
# Shrink when fixing debt. Do not grow without explicit review + --update-baseline.
src/app/(dashboard)/dashboard/cli-tools/components/HermesToolCard.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/cli-tools/components/JcodeToolCard.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/cli-tools/components/OpenClawToolCard.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/compression-studio/page.js	anti-slop(no-runtime-typeof)	4
src/app/(dashboard)/dashboard/endpoint/apiKeyPolicy.js	anti-slop(no-runtime-typeof)	2
src/app/(dashboard)/dashboard/endpoint/components/ApiKeyPolicyFields.js	anti-slop(no-shape-in-symbol-names)	1
src/app/(dashboard)/dashboard/endpoint/EndpointPageClient.jsx	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/mcp-gateway/page.js	anti-slop(no-runtime-typeof)	3
src/app/(dashboard)/dashboard/media-providers/[kind]/[id]/components/GenericExampleCard.js	anti-slop(no-conditional-empty-object-spread)	2
src/app/(dashboard)/dashboard/media-providers/[kind]/[id]/components/GenericExampleCard.js	anti-slop(no-runtime-typeof)	4
src/app/(dashboard)/dashboard/media-providers/[kind]/[id]/components/SttExampleCard.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/media-providers/[kind]/localEmbeddingResolver.js	anti-slop(no-runtime-typeof)	2
src/app/(dashboard)/dashboard/media-providers/[kind]/page.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/media-providers/combo/[id]/page.js	anti-slop(no-runtime-typeof)	4
src/app/(dashboard)/dashboard/media-providers/web/page.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/playground/playgroundConnectionPinning.test.js	anti-slop(no-module-mocking)	10
src/app/(dashboard)/dashboard/playground/playgroundHelpers.js	anti-slop(no-runtime-typeof)	3
src/app/(dashboard)/dashboard/playground/PlaygroundPageClient.js	anti-slop(no-runtime-typeof)	13
src/app/(dashboard)/dashboard/profile/page.js	anti-slop(no-conditional-empty-object-spread)	1
src/app/(dashboard)/dashboard/profile/page.js	anti-slop(no-runtime-typeof)	3
src/app/(dashboard)/dashboard/providers/[id]/AddApiKeyModal.js	anti-slop(no-conditional-empty-object-spread)	1
src/app/(dashboard)/dashboard/providers/[id]/AddApiKeyModal.js	anti-slop(no-shape-in-symbol-names)	1
src/app/(dashboard)/dashboard/providers/[id]/AddCustomModelModal.js	anti-slop(no-shape-in-symbol-names)	1
src/app/(dashboard)/dashboard/providers/[id]/apiKeyBulk.js	anti-slop(no-runtime-typeof)	2
src/app/(dashboard)/dashboard/providers/[id]/apiKeyConnectionName.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/providers/[id]/BulkImportCodexModal.js	anti-slop(no-runtime-typeof)	2
src/app/(dashboard)/dashboard/providers/[id]/CompatibleModelsSection.js	anti-slop(no-shape-in-symbol-names)	1
src/app/(dashboard)/dashboard/providers/[id]/ConnectionRow.js	anti-slop(no-shape-in-symbol-names)	5
src/app/(dashboard)/dashboard/providers/[id]/EditCompatibleNodeModal.js	anti-slop(no-shape-in-symbol-names)	1
src/app/(dashboard)/dashboard/providers/[id]/ModelRow.js	anti-slop(no-shape-in-symbol-names)	1
